URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET_1,CHARSET_2,CHARSET_3,CHARSET_4,WHOIS_COUNTRY,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES
74,13,0,1,0,0,0.04740406320541761,3,3,1,366,3,5,306,366,3,0.0
39,9,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
27,6,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
54,9,0,0,1,0,0.214876033036621,34,2,5,5325,40,44,86136,5785,40,6.0
41,8,0,1,0,0,0.11705246978538265,8,0,1,1078,12,12,1532,1390,12,4.0
64,13,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
46,8,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
49,10,1,0,0,0,0.04740406320541761,9,0,2,851,11,9,2135,1003,11,2.0
96,18,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
80,14,0,0,1,0,0.214876033036621,5,4,2,498,5,7,438,498,5,0.0
50,11,0,1,0,0,0.214876033036621,20,1,4,2330,28,24,3609,2912,28,8.0
91,19,0,1,0,0,0.10143705470625013,0,0,0,0,0,0,0,0,0,0.0
55,10,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
32,7,0,1,0,0,0.04740406320541761,43,26,14,4214,49,28,9246,4650,49,6.0
38,6,0,0,1,0,0.214876033036621,6,6,3,540,6,8,539,540,6,0.0
47,12,0,1,0,0,0.04740406320541761,29,20,8,4167,33,33,3181,4499,33,4.0
49,10,0,1,0,0,0.12640152255382542,9,5,6,738,9,15,1064,738,9,0.0
38,8,0,0,1,0,0.04740406320541761,23,7,7,1967,29,24,6542,2417,29,6.0
46,10,1,0,0,0,0.214876033036621,28,0,3,4364,30,22,22879,4498,30,2.0
100,20,0,1,0,0,0.9393046570130593,0,0,0,0,0,2,124,0,0,0.0
63,14,1,0,0,0,0.214876033036621,18,0,2,1676,22,22,21002,1968,22,4.0
55,12,0,1,0,0,0.31346036063705446,52,0,1,3721,54,57,66445,3873,54,2.0
43,9,0,1,0,0,0.04740406320541761,83,2,3,6008,87,107,147266,6312,87,4.0
106,21,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
42,9,0,0,1,0,0.04740406320541761,29,14,15,2767,33,27,3550,3073,33,4.0
52,9,1,0,0,0,0.04740406320541761,6,3,3,564,6,7,442,564,6,0.0
90,17,1,0,0,0,0.04740406320541761,7,3,3,606,7,4,244,606,7,0.0
45,9,0,0,0,1,0.04740406320541761,15,0,2,2730,19,23,9605,3046,19,4.0
44,8,0,1,0,0,0.04740406320541761,17,12,4,2401,23,23,19291,2827,23,6.0
27,6,0,1,0,0,0.214876033036621,6,0,4,631,8,11,812,787,8,2.0
47,9,0,1,0,0,0.04740406320541761,55,45,5,6240,63,64,69305,6824,63,8.0
95,19,1,0,0,0,0.04740406320541761,5,3,3,486,5,5,306,486,5,0.0
38,7,0,1,0,0,0.04740406320541761,42,20,4,4268,50,40,40666,4998,50,8.0
40,11,0,1,0,0,0.214876033036621,21,1,5,2383,29,25,3786,2983,29,8.0
56,9,1,0,0,0,0.04740406320541761,57,51,3,8171,69,59,26659,9059,69,12.0
55,12,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
51,10,1,0,0,0,0.12640152255382542,7,1,2,769,9,10,1298,909,9,2.0
47,9,1,0,0,0,0.016914153705329456,0,0,0,0,0,0,0,0,0,0.0
32,8,0,1,0,0,0.08411951038412753,5,3,2,474,5,7,426,474,5,0.0
29,6,0,0,1,0,0.016914153705329456,3,3,1,366,3,5,306,366,3,0.0
55,9,1,0,0,0,0.04740406320541761,56,52,4,7621,66,74,58567,8357,66,10.0
23,6,1,0,0,0,0.016914153705329456,40,17,16,3285,46,45,12003,3729,46,6.0
54,10,1,0,0,0,0.04740406320541761,40,9,9,4562,44,44,49870,4884,44,4.0
33,6,0,1,0,0,0.04740406320541761,7,5,4,606,7,6,474,606,7,0.0
82,14,0,1,0,0,0.214876033036621,14,9,2,2200,20,18,6009,2682,20,6.0
38,8,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
35,9,0,1,0,0,0.04740406320541761,4,3,2,432,4,6,372,432,4,0.0
39,10,1,0,0,0,0.214876033036621,8,0,1,809,12,11,1321,1101,12,4.0
38,7,0,1,0,0,0.04740406320541761,4,3,2,432,4,4,244,432,4,0.0
42,10,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
83,13,1,0,0,0,0.04740406320541761,24,3,7,2676,28,20,3594,3000,28,4.0
59,11,0,0,1,0,0.0489267334746623,24,3,6,2752,30,24,8910,3230,30,6.0
56,11,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
81,15,0,1,0,0,0.214876033036621,53,13,11,6257,61,64,30118,6891,61,8.0
43,9,1,0,0,0,0.016914153705329456,20,4,7,1511,22,21,14430,1663,22,2.0
59,10,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
70,10,1,0,0,0,0.04740406320541761,49,7,3,3802,49,50,57628,3802,49,0.0
40,7,0,1,0,0,0.04740406320541761,3,3,1,366,3,5,306,366,3,0.0
25,6,1,0,0,0,0.04740406320541761,36,17,9,4737,42,35,10343,5173,42,6.0
20,7,1,0,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
60,11,1,0,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
56,9,0,1,0,0,0.016914153705329456,0,0,0,0,0,0,0,0,0,0.0
39,8,0,1,0,0,0.11705246978538265,0,0,0,0,0,0,0,0,0,0.0
38,8,0,1,0,0,0.08411951038412753,0,0,0,0,0,0,0,0,0,0.0
32,11,0,1,0,0,0.214876033036621,22,1,5,2783,30,26,3824,3367,30,8.0
46,12,1,0,0,0,0.214876033036621,12,0,3,1351,16,15,9692,1641,16,4.0
33,9,0,1,0,0,0.214876033036621,4,0,4,264,4,6,388,264,4,0.0
47,9,0,1,0,0,0.10143705470625013,8,7,4,684,8,10,624,684,8,0.0
56,9,0,0,1,0,0.04740406320541761,12,3,7,1080,14,14,2498,1260,14,2.0
49,10,0,1,0,0,0.04740406320541761,14,1,3,1567,18,20,6818,1859,18,4.0
36,7,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
45,10,0,1,0,0,0.04740406320541761,19,0,3,1816,23,22,12138,2104,23,4.0
35,7,0,1,0,0,0.04740406320541761,45,3,7,3507,49,46,42286,3857,49,4.0
54,10,0,1,0,0,0.04740406320541761,37,0,5,7178,43,41,20954,7644,43,6.0
64,11,0,1,0,0,0.04740406320541761,39,18,14,4631,49,42,12921,5353,49,10.0
80,13,1,0,0,0,0.214876033036621,16,1,4,1739,20,20,12620,2059,20,4.0
39,9,0,1,0,0,0.04740406320541761,3,3,1,366,3,5,306,366,3,0.0
198,17,0,1,0,0,0.9393046570130593,0,0,0,0,0,2,124,0,0,0.0
47,9,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
35,9,1,0,0,0,0.214876033036621,39,0,3,3240,45,45,35301,3722,45,6.0
53,10,0,0,1,0,0.08411951038412753,0,0,0,0,0,0,0,0,0,0.0
32,7,0,1,0,0,0.04740406320541761,94,0,4,11902,102,121,173484,12492,102,8.0
30,6,1,0,0,0,0.04740406320541761,76,47,12,9007,88,44,23985,9891,88,12.0
92,18,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
45,9,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
38,8,0,1,0,0,0.04740406320541761,23,12,8,3099,27,28,7395,3439,27,4.0
45,8,0,0,1,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
81,12,1,0,0,0,0.04740406320541761,47,3,8,3718,51,47,44519,4064,51,4.0
58,10,0,1,0,0,0.04740406320541761,5,4,2,474,5,7,442,474,5,0.0
41,7,1,0,0,0,0.04740406320541761,18,0,3,1868,22,23,18348,2202,22,4.0
73,14,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
54,11,0,1,0,0,0.04740406320541761,20,11,6,3025,26,25,9200,3479,26,6.0
54,11,0,1,0,0,0.0489267334746623,0,0,0,0,0,0,0,0,0,0.0
73,17,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
93,19,0,1,0,0,0.04740406320541761,1,1,1,90,1,4,354,90,1,0.0
57,10,0,1,0,0,0.10308492539855425,16,0,3,1345,18,19,18597,1495,18,2.0
32,7,1,0,0,0,0.04740406320541761,71,0,3,10999,73,70,88707,11147,73,2.0
23,7,0,1,0,0,0.214876033036621,24,5,8,1740,24,11,696,1740,24,0.0
46,6,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
40,7,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
77,14,1,0,0,0,0.214876033036621,32,7,9,2445,34,36,41408,2601,34,2.0
80,16,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
142,22,1,0,0,0,0.04740406320541761,70,2,6,5398,74,68,137144,5740,74,4.0
71,11,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
26,6,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
70,15,0,1,0,0,0.04740406320541761,6,4,4,552,6,9,562,552,6,0.0
50,10,0,1,0,0,0.04740406320541761,64,49,12,7487,74,84,75625,8219,74,10.0
41,9,0,1,0,0,0.04740406320541761,34,27,3,4891,42,37,37001,5499,42,8.0
70,13,0,0,1,0,0.04740406320541761,8,0,3,1100,12,12,1570,1380,12,4.0
47,11,1,0,0,0,0.11705246978538265,26,11,7,3213,34,32,16931,3821,34,8.0
34,11,0,1,0,0,0.214876033036621,15,1,5,1632,21,18,2661,2068,21,6.0
20,6,1,0,0,0,0.214876033036621,25,19,4,3946,35,29,16408,4746,35,10.0
36,7,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
42,7,1,0,0,0,0.04740406320541761,6,4,4,528,6,8,612,528,6,0.0
38,9,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
66,10,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
30,7,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
48,11,0,1,0,0,0.04740406320541761,8,7,6,684,8,11,696,684,8,0.0
22,6,0,1,0,0,0.04740406320541761,39,29,6,3833,43,42,22495,4125,43,4.0
43,8,0,0,1,0,0.214876033036621,25,2,6,2444,31,17,1984,2874,31,6.0
82,17,1,0,0,0,0.214876033036621,20,6,5,2638,28,25,6137,3208,28,8.0
59,9,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
84,14,1,0,0,0,0.04740406320541761,67,17,5,13331,73,70,67914,13771,73,6.0
48,10,0,1,0,0,0.0489267334746623,0,0,0,0,0,0,0,0,0,0.0
64,13,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
94,19,0,1,0,0,0.04740406320541761,20,8,6,2976,26,23,8187,3476,26,6.0
41,7,1,0,0,0,0.04740406320541761,20,0,2,1895,22,24,13792,2055,22,2.0
126,19,0,1,0,0,0.09967609892988044,10,0,4,1368,16,15,3046,1850,16,6.0
44,8,0,1,0,0,0.04740406320541761,18,0,3,2274,22,21,31811,2554,22,4.0
52,12,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
32,8,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
52,9,0,1,0,0,0.214876033036621,51,1,10,4049,55,58,61312,4361,55,4.0
45,9,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
81,15,1,0,0,0,0.04740406320541761,17,0,3,2281,21,22,29619,2581,21,4.0
120,20,0,0,1,0,0.04740406320541761,73,0,3,5466,77,78,97306,5774,77,4.0
40,7,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
56,12,0,1,0,0,0.04740406320541761,8,3,3,847,16,18,1998,1435,16,8.0
39,8,0,0,1,0,0.10308492539855425,12,6,9,1063,14,16,1287,1213,14,2.0
92,18,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
49,7,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
46,10,0,1,0,0,0.04740406320541761,20,6,10,1392,20,12,766,1392,20,0.0
34,7,0,1,0,0,0.04740406320541761,6,3,4,552,6,9,564,552,6,0.0
22,6,1,0,0,0,0.04740406320541761,8,6,6,696,8,10,636,696,8,0.0
69,13,1,0,0,0,0.214876033036621,19,6,10,1483,23,21,2073,1775,23,4.0
39,9,0,1,0,0,0.214876033036621,4,3,2,420,4,5,310,420,4,0.0
60,10,0,1,0,0,0.04740406320541761,9,7,7,762,9,10,640,762,9,0.0
35,11,0,1,0,0,0.214876033036621,18,1,5,2157,24,22,2996,2595,24,6.0
52,10,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
61,10,0,1,0,0,0.04740406320541761,5,5,3,498,5,8,508,498,5,0.0
38,8,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
47,9,0,1,0,0,0.214876033036621,9,1,2,1180,13,15,1834,1484,13,4.0
75,14,0,1,0,0,0.04740406320541761,4,3,2,432,4,6,372,432,4,0.0
83,17,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
37,9,1,0,0,0,0.214876033036621,19,0,6,1525,21,13,1363,1667,21,2.0
46,8,1,0,0,0,0.04740406320541761,125,0,1,8528,129,145,231799,8856,129,4.0
68,11,1,0,0,0,0.1293369061013827,0,0,0,0,0,0,0,0,0,0.0
110,15,1,0,0,0,0.04740406320541761,8,4,3,822,12,13,1527,1178,12,4.0
29,6,0,0,1,0,0.04740406320541761,12,8,6,900,12,9,568,900,12,0.0
112,19,0,1,0,0,0.214876033036621,6,1,4,728,8,17,1180,888,8,2.0
49,7,1,0,0,0,0.04740406320541761,6,3,3,552,6,7,436,552,6,0.0
58,12,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
72,12,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
26,6,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
80,13,0,1,0,0,0.04740406320541761,50,43,12,7282,60,57,24220,8042,60,10.0
36,6,1,0,0,0,0.214876033036621,3,0,1,466,5,6,668,640,5,2.0
62,11,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
39,8,0,1,0,0,0.04740406320541761,23,6,10,2679,29,26,7080,3121,29,6.0
29,7,0,0,1,0,0.2361629027880869,5,0,2,593,7,8,1128,751,7,2.0
100,20,0,1,0,0,0.9393046570130593,1,0,1,66,1,3,190,66,1,0.0
55,10,0,1,0,0,0.04740406320541761,31,3,5,3590,35,40,35749,3886,35,4.0
126,22,0,1,0,0,0.04740406320541761,7,0,2,985,13,12,1496,1433,13,6.0
57,9,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
58,11,0,0,1,0,0.04740406320541761,5,4,2,486,5,9,672,486,5,0.0
65,11,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
49,11,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
78,15,1,0,0,0,0.09369611525393239,8,0,3,528,8,2,124,528,8,0.0
58,11,0,0,1,0,0.0489267334746623,0,0,0,0,0,0,0,0,0,0.0
